lat,lon,time,stop,next_stop,elapsed,time_Seconds,round_trip
18.40717,-66.041989,9:18:25,1,2.2,134.0,33505.0,867
18.406243,-66.043161,9:22:48,2.2,3,263.0,33768.0,1016
18.404856,-66.044836,9:24:43,3,4,115.0,33883.0,1058
18.403636,-66.045492,9:25:36,4,5,53.0,33936.0,1059
18.403751,-66.046593,9:26:19,5,6,43.0,33979.0,1062
18.403879,-66.048199,9:27:37,6,13,78.0,34057.0,1080
18.403955,-66.049898,9:28:23,13,24,46.0,34103.0,1074
18.404698,-66.050468,9:28:54,24,23,31.0,34134.0,1076
18.40644,-66.05014,9:29:58,23,20,64.0,34198.0,1102
18.407062,-66.049323,9:30:34,20,19,36.0,34234.0,1120
18.406503,-66.04852,9:30:39,19,9,5.0,34239.0,1095
18.406018,-66.047806,9:31:17,9,10,38.0,34277.0,1082
18.406766,-66.046771,9:32:09,10,11,52.0,34329.0,1085
18.406078,-66.04477,9:34:21,11,2.1,132.0,34461.0,1109
18.406243,-66.043161,9:36:13,2.1,1,112.0,34573.0,1202
18.40717,-66.041989,9:40:30,1,2.2,257.0,34830.0,1325
18.406243,-66.043161,9:42:35,2.2,3,125.0,34955.0,1187
18.404856,-66.044836,9:43:29,3,4,54.0,35009.0,1126
18.403636,-66.045492,9:44:02,4,5,33.0,35042.0,1106
18.403751,-66.046593,8:18:15,5,6,39.0,29895.0,
18.403879,-66.048199,8:18:43,6,13,28.0,29923.0,
18.403955,-66.049898,8:19:19,13,24,36.0,29959.0,
18.404698,-66.050468,8:19:53,24,23,34.0,29993.0,
18.40644,-66.05014,8:20:10,23,20,17.0,30010.0,
18.407062,-66.049323,8:20:30,20,19,20.0,30030.0,
18.406503,-66.04852,8:20:58,19,9,28.0,30058.0,
18.406018,-66.047806,8:21:30,9,10,32.0,30090.0,
18.406766,-66.046771,8:22:23,10,11,53.0,30143.0,
18.406078,-66.04477,8:24:10,11,2.1,107.0,30250.0,
18.406243,-66.043161,8:25:54,2.1,1,104.0,30354.0,
18.40717,-66.041989,8:33:52,1,2.2,478.0,30832.0,
18.406243,-66.043161,8:37:17,2.2,3,205.0,31037.0,
18.404856,-66.044836,8:39:09,3,4,112.0,31149.0,
18.403636,-66.045492,8:39:33,4,5,24.0,31173.0,
18.403751,-66.046593,8:40:14,5,6,41.0,31214.0,1319
18.403879,-66.048199,8:41:06,6,13,52.0,31266.0,1343
18.403955,-66.049898,8:41:59,13,24,53.0,31319.0,1360
18.404698,-66.050468,8:42:37,24,23,38.0,31357.0,1364
18.40644,-66.05014,8:42:54,23,20,17.0,31374.0,1364
18.407062,-66.049323,8:43:03,20,19,9.0,31383.0,1353
18.406503,-66.04852,8:44:10,19,9,67.0,31450.0,1392
18.406018,-66.047806,8:44:54,9,10,44.0,31494.0,1404
18.406766,-66.046771,8:45:32,10,11,38.0,31532.0,1389
18.406078,-66.04477,8:46:49,11,2.1,77.0,31609.0,1359
18.406243,-66.043161,8:48:17,2.1,1,88.0,31697.0,1343
18.40717,-66.041989,8:54:04,1,2.2,347.0,32044.0,1212
18.406243,-66.043161,8:57:01,2.2,3,177.0,32221.0,1184
18.404856,-66.044836,8:58:23,3,4,82.0,32303.0,1154
18.403636,-66.045492,8:59:02,4,5,39.0,32342.0,1169
18.403751,-66.046593,8:59:35,5,6,33.0,32375.0,1161
18.403879,-66.048199,9:00:31,6,13,56.0,32431.0,1165
18.403955,-66.049898,9:01:05,13,24,34.0,32465.0,1146
18.404698,-66.050468,9:01:23,24,23,18.0,32483.0,1126
18.40644,-66.05014,9:01:52,23,20,29.0,32512.0,1138
18.407062,-66.049323,9:02:14,20,19,22.0,32534.0,1151
18.406503,-66.04852,9:02:29,19,9,15.0,32549.0,1099
18.406018,-66.047806,9:03:20,9,10,51.0,32600.0,1106
18.406766,-66.046771,9:04:07,10,11,47.0,32647.0,1115
18.406078,-66.04477,9:06:24,11,2.1,137.0,32784.0,1175
18.406243,-66.043161,9:09:51,2.1,1,207.0,32991.0,1294
18.40717,-66.041989,9:15:38,1,2.2,347.0,33338.0,1294
18.406243,-66.043161,9:17:16,2.2,3,98.0,33436.0,1215
18.404856,-66.044836,9:19:34,3,4,138.0,33574.0,1271
18.403636,-66.045492,9:20:17,4,5,43.0,33617.0,1275
18.403751,-66.046593,9:20:49,5,6,32.0,33649.0,1274
18.403879,-66.048199,9:21:29,6,13,40.0,33689.0,1258
18.403955,-66.049898,9:22:37,13,24,68.0,33757.0,1292
18.404698,-66.050468,9:22:55,24,23,18.0,33775.0,1292
18.40644,-66.05014,9:23:41,23,20,46.0,33821.0,1309
18.407062,-66.049323,9:24:21,20,19,40.0,33861.0,1327
18.406503,-66.04852,9:24:51,19,9,30.0,33891.0,1342
18.406018,-66.047806,9:25:12,9,10,21.0,33912.0,1312
18.406766,-66.046771,9:26:07,10,11,55.0,33967.0,1320
18.406078,-66.04477,9:26:44,11,2.1,37.0,34004.0,1220
18.406243,-66.043161,9:28:16,2.1,1,92.0,34096.0,1105
18.40717,-66.041989,9:30:14,1,2.2,118.0,34214.0,876
18.406243,-66.043161,9:33:00,2.2,3,166.0,34380.0,944
18.404856,-66.044836,9:34:41,3,4,101.0,34481.0,907
18.403636,-66.045492,9:35:44,4,5,63.0,34544.0,927
18.403751,-66.046593,9:36:32,5,6,48.0,34592.0,943
18.403879,-66.048199,9:37:29,6,13,57.0,34649.0,960
18.403955,-66.049898,9:38:17,13,24,48.0,34697.0,940
18.404698,-66.050468,9:38:52,24,23,35.0,34732.0,957
18.40644,-66.05014,9:39:16,23,20,24.0,34756.0,935
18.407062,-66.049323,9:39:48,20,19,32.0,34788.0,927
18.406503,-66.04852,9:40:05,19,9,17.0,34805.0,914
18.406018,-66.047806,9:40:58,9,10,53.0,34858.0,946
18.406766,-66.046771,9:41:42,10,11,44.0,34902.0,935
18.406078,-66.04477,9:42:17,11,2.1,35.0,34937.0,933
18.406243,-66.043161,9:43:07,2.1,1,50.0,34987.0,891
18.40717,-66.041989,9:46:58,1,2.2,231.0,35218.0,1004
18.406243,-66.043161,9:49:30,2.2,3,152.0,35370.0,990
18.404856,-66.044836,9:51:30,3,4,120.0,35490.0,1009
18.403636,-66.045492,9:52:14,4,5,44.0,35534.0,990
18.403751,-66.046593,8:14:24,5,6,39.0,29664.0,
18.403879,-66.048199,8:15:15,6,13,51.0,29715.0,
18.403955,-66.049898,8:16:04,13,24,49.0,29764.0,
18.404698,-66.050468,8:16:30,24,23,26.0,29790.0,
18.40644,-66.05014,8:17:14,23,20,44.0,29834.0,
18.407062,-66.049323,8:17:24,20,19,10.0,29844.0,
18.406503,-66.04852,8:18:13,19,9,49.0,29893.0,
18.406018,-66.047806,8:18:52,9,10,39.0,29932.0,
18.406766,-66.046771,8:19:34,10,11,42.0,29974.0,
18.406078,-66.04477,8:21:14,11,2.1,100.0,30074.0,
18.406243,-66.043161,8:23:05,2.1,1,111.0,30185.0,
18.40717,-66.041989,8:25:30,1,2.2,145.0,30330.0,
18.406243,-66.043161,8:29:33,2.2,3,243.0,30573.0,
18.404856,-66.044836,8:31:35,3,4,122.0,30695.0,
18.403636,-66.045492,8:31:53,4,5,18.0,30713.0,
18.403751,-66.046593,8:32:23,5,6,30.0,30743.0,1079
18.403879,-66.048199,8:33:30,6,13,67.0,30810.0,1095
18.403955,-66.049898,8:34:26,13,24,56.0,30866.0,1102
18.404698,-66.050468,8:35:02,24,23,36.0,30902.0,1112
18.40644,-66.05014,8:35:28,23,20,26.0,30928.0,1094
18.407062,-66.049323,8:35:48,20,19,20.0,30948.0,1104
18.406503,-66.04852,8:36:35,19,9,47.0,30995.0,1102
18.406018,-66.047806,8:37:16,9,10,41.0,31036.0,1104
18.406766,-66.046771,8:37:53,10,11,37.0,31073.0,1099
18.406078,-66.04477,8:38:40,11,2.1,47.0,31120.0,1046
18.406243,-66.043161,8:40:20,2.1,1,100.0,31220.0,1035
18.40717,-66.041989,8:42:32,1,2.2,132.0,31352.0,1022
18.406243,-66.043161,8:46:43,2.2,3,251.0,31603.0,1030
18.404856,-66.044836,8:48:46,3,4,123.0,31726.0,1031
18.403636,-66.045492,8:49:26,4,5,40.0,31766.0,1053
18.403751,-66.046593,8:49:55,5,6,29.0,31795.0,1052
18.403879,-66.048199,8:50:57,6,13,62.0,31857.0,1047
18.403955,-66.049898,8:51:36,13,24,39.0,31896.0,1030
18.404698,-66.050468,8:51:58,24,23,22.0,31918.0,1016
18.40644,-66.05014,8:52:54,23,20,56.0,31974.0,1046
18.407062,-66.049323,8:53:39,20,19,45.0,32019.0,1071
18.406503,-66.04852,8:53:47,19,9,8.0,32027.0,1032
18.406018,-66.047806,8:54:38,9,10,51.0,32078.0,1042
18.406766,-66.046771,8:55:23,10,11,45.0,32123.0,1050
18.406078,-66.04477,8:57:52,11,2.1,149.0,32272.0,1152
18.406243,-66.043161,8:59:17,2.1,1,85.0,32357.0,1137
18.40717,-66.041989,9:04:00,1,2.2,283.0,32640.0,1288
18.406243,-66.043161,9:05:11,2.2,3,71.0,32711.0,1108
18.404856,-66.044836,9:05:48,3,4,37.0,32748.0,1022
18.403636,-66.045492,9:06:13,4,5,25.0,32773.0,1007
18.403751,-66.046593,9:06:50,5,6,37.0,32810.0,1015
18.403879,-66.048199,9:07:05,6,13,15.0,32825.0,968
18.403955,-66.049898,9:08:09,13,24,64.0,32889.0,993
18.404698,-66.050468,9:08:41,24,23,32.0,32921.0,1003
18.40644,-66.05014,9:09:44,23,20,63.0,32984.0,1010
18.407062,-66.049323,9:10:09,20,19,25.0,33009.0,990
18.406503,-66.04852,9:10:22,19,9,13.0,33022.0,995
18.406018,-66.047806,9:11:00,9,10,38.0,33060.0,982
18.406766,-66.046771,9:11:56,10,11,56.0,33116.0,993
18.406078,-66.04477,9:12:05,11,2.1,9.0,33125.0,853
18.406243,-66.043161,9:13:21,2.1,1,76.0,33201.0,844
18.40717,-66.041989,9:17:53,1,2.2,272.0,33473.0,833
18.406243,-66.043161,9:21:05,2.2,3,192.0,33665.0,954
18.404856,-66.044836,9:22:55,3,4,110.0,33775.0,1027
18.403636,-66.045492,9:23:59,4,5,64.0,33839.0,1066
18.403751,-66.046593,9:24:47,5,6,48.0,33887.0,1077
18.403879,-66.048199,9:26:05,6,13,78.0,33965.0,1140
18.403955,-66.049898,9:26:58,13,24,53.0,34018.0,1129
18.404698,-66.050468,9:27:32,24,23,34.0,34052.0,1131
18.40644,-66.05014,9:28:21,23,20,49.0,34101.0,1117
18.407062,-66.049323,9:28:49,20,19,28.0,34129.0,1120
18.406503,-66.04852,9:29:05,19,9,16.0,34145.0,1123
18.406018,-66.047806,9:29:31,9,10,26.0,34171.0,1111
18.406766,-66.046771,9:30:27,10,11,56.0,34227.0,1111
18.406078,-66.04477,9:32:18,11,2.1,111.0,34338.0,1213
18.406243,-66.043161,9:34:11,2.1,1,113.0,34451.0,1250
18.40717,-66.041989,9:37:04,1,2.2,173.0,34624.0,1151
18.406243,-66.043161,9:41:26,2.2,3,262.0,34886.0,1221
18.404856,-66.044836,9:43:11,3,4,105.0,34991.0,1216
18.403636,-66.045492,9:43:46,4,5,35.0,35026.0,1187
18.403751,-66.046593,8:21:15,5,6,37.0,30075.0,
18.403879,-66.048199,8:22:04,6,13,49.0,30124.0,
18.403955,-66.049898,8:23:04,13,24,60.0,30184.0,
18.404698,-66.050468,8:23:37,24,23,33.0,30217.0,
18.40644,-66.05014,8:24:16,23,20,39.0,30256.0,
18.407062,-66.049323,8:24:21,20,19,5.0,30261.0,
18.406503,-66.04852,8:24:43,19,9,22.0,30283.0,
18.406018,-66.047806,8:25:09,9,10,26.0,30309.0,
18.406766,-66.046771,8:26:03,10,11,54.0,30363.0,
18.406078,-66.04477,8:26:42,11,2.1,39.0,30402.0,
18.406243,-66.043161,8:27:00,2.1,1,18.0,30420.0,
18.40717,-66.041989,8:31:38,1,2.2,278.0,30698.0,
18.406243,-66.043161,8:34:40,2.2,3,182.0,30880.0,
18.404856,-66.044836,8:36:11,3,4,91.0,30971.0,
18.403636,-66.045492,8:36:33,4,5,22.0,30993.0,
18.403751,-66.046593,8:37:08,5,6,35.0,31028.0,953
18.403879,-66.048199,8:37:56,6,13,48.0,31076.0,952
18.403955,-66.049898,8:38:42,13,24,46.0,31122.0,938
18.404698,-66.050468,8:39:10,24,23,28.0,31150.0,933
18.40644,-66.05014,8:39:29,23,20,19.0,31169.0,913
18.407062,-66.049323,8:39:34,20,19,5.0,31174.0,913
18.406503,-66.04852,8:40:17,19,9,43.0,31217.0,934
18.406018,-66.047806,8:40:48,9,10,31.0,31248.0,939
18.406766,-66.046771,8:41:36,10,11,48.0,31296.0,933
18.406078,-66.04477,8:43:51,11,2.1,135.0,31431.0,1029
18.406243,-66.043161,8:45:55,2.1,1,124.0,31555.0,1135
18.40717,-66.041989,8:52:50,1,2.2,415.0,31970.0,1272
18.406243,-66.043161,8:54:58,2.2,3,128.0,32098.0,1218
18.404856,-66.044836,8:55:53,3,4,55.0,32153.0,1182
18.403636,-66.045492,8:56:09,4,5,16.0,32169.0,1176
18.403751,-66.046593,8:56:37,5,6,28.0,32197.0,1169
18.403879,-66.048199,8:57:30,6,13,53.0,32250.0,1174
18.403955,-66.049898,8:58:06,13,24,36.0,32286.0,1164
18.404698,-66.050468,8:58:27,24,23,21.0,32307.0,1157
18.40644,-66.05014,8:58:54,23,20,27.0,32334.0,1165
18.407062,-66.049323,8:59:22,20,19,28.0,32362.0,1188
18.406503,-66.04852,8:59:50,19,9,28.0,32390.0,1173
18.406018,-66.047806,9:00:24,9,10,34.0,32424.0,1176
18.406766,-66.046771,9:01:05,10,11,41.0,32465.0,1169
18.406078,-66.04477,9:02:50,11,2.1,105.0,32570.0,1139
18.406243,-66.043161,9:04:21,2.1,1,91.0,32661.0,1106
18.40717,-66.041989,9:09:34,1,2.2,313.0,32974.0,1004
18.406243,-66.043161,9:11:39,2.2,3,125.0,33099.0,1001
18.404856,-66.044836,9:13:55,3,4,136.0,33235.0,1082
18.403636,-66.045492,9:14:31,4,5,36.0,33271.0,1102
18.403751,-66.046593,9:15:02,5,6,31.0,33302.0,1105
18.403879,-66.048199,9:15:44,6,13,42.0,33344.0,1094
18.403955,-66.049898,9:17:05,13,24,81.0,33425.0,1139
18.404698,-66.050468,9:17:43,24,23,38.0,33463.0,1156
18.40644,-66.05014,9:17:47,23,20,4.0,33467.0,1133
18.407062,-66.049323,9:18:19,20,19,32.0,33499.0,1137
18.406503,-66.04852,9:18:32,19,9,13.0,33512.0,1122
18.406018,-66.047806,9:18:58,9,10,26.0,33538.0,1114
18.406766,-66.046771,9:19:56,10,11,58.0,33596.0,1131
18.406078,-66.04477,9:21:47,11,2.1,111.0,33707.0,1137
18.406243,-66.043161,9:22:06,2.1,1,19.0,33726.0,1065
18.40717,-66.041989,9:23:03,1,2.2,57.0,33783.0,809
18.406243,-66.043161,9:27:10,2.2,3,247.0,34030.0,931
18.404856,-66.044836,9:28:36,3,4,86.0,34116.0,881
18.403636,-66.045492,9:29:29,4,5,53.0,34169.0,898
18.403751,-66.046593,9:30:16,5,6,47.0,34216.0,914
18.403879,-66.048199,9:31:25,6,13,69.0,34285.0,941
18.403955,-66.049898,9:32:19,13,24,54.0,34339.0,914
18.404698,-66.050468,9:32:56,24,23,37.0,34376.0,913
18.40644,-66.05014,9:33:54,23,20,58.0,34434.0,967
18.407062,-66.049323,9:34:22,20,19,28.0,34462.0,963
18.406503,-66.04852,9:34:45,19,9,23.0,34485.0,973
18.406018,-66.047806,9:35:17,9,10,32.0,34517.0,979
18.406766,-66.046771,9:35:55,10,11,38.0,34555.0,959
18.406078,-66.04477,9:40:47,11,2.1,292.0,34847.0,1140
18.406243,-66.043161,9:42:49,2.1,1,122.0,34969.0,1243
18.40717,-66.041989,9:48:00,1,2.2,311.0,35280.0,1497
18.406243,-66.043161,9:50:36,2.2,3,156.0,35436.0,1406
18.404856,-66.044836,9:52:34,3,4,118.0,35554.0,1438
18.403636,-66.045492,9:52:58,4,5,24.0,35578.0,1409
